jurisd_local_id,parent_abbrev,abbrev,name,lexlabel
2903300,BA,BPO,Barro Preto,barro.preto
2903409,BA,BLE,Belmonte,belmonte
2903508,BA,BLP,Belo Campo,belo.campo
2903607,BA,BIR,Biritinga,biritinga
2903706,BA,BOV,Boa Nova,boa.nova
2903805,BA,BTM,Boa Vista do Tupim,boa.vista.tupim
2903904,BA,BMP,Bom Jesus da Lapa,bom.jesus.lapa
2903953,BA,BJD,Bom Jesus da Serra,bom.jesus.serra
2904001,BA,BOL,Boninal,boninal
2904050,BA,BNK,Bonito,bonito
2904100,BA,BQA,Boquira,boquira
2904209,BA,BUR,Botuporã,botupora
2904308,BA,BJX,Brejões,brejoes
2904407,BA,BJL,Brejolândia,brejolandia
2904506,BA,BSC,Brotas de Macaúbas,brotas.macaubas
2904605,BA,BRM,Brumado,brumado
2904704,BA,BUE,Buerarema,buerarema
2904753,BA,BIA,Buritirama,buritirama
2904803,BA,CTB,Caatiba,caatiba
2904852,BA,CPQ,Cabaceiras do Paraguaçu,cabaceiras.paraguacu
2904902,BA,CHE,Cachoeira,cachoeira
2905008,BA,CCE,Caculé,cacule
2905107,BA,CKX,Caém,caem
2905156,BA,,Caetanos,caetanos
2905206,BA,CTT,Caetité,caetite
2905305,BA,CFM,Cafarnaum,cafarnaum
2905503,BA,CDG,Caldeirão Grande,caldeirao.grande
2905602,BA,CCN,Camacan,camacan
2905701,BA,CAR,Camaçari,camacari
2905800,BA,CMM,Camamu,camamu
2905909,BA,CGR,Campo Alegre de Lourdes,campo.alegre.lourdes
2906006,BA,CFS,Campo Formoso,campo.formoso
2906105,BA,CPK,Canápolis,canapolis
2906204,BA,CNR,Canarana,canarana
2906303,BA,CVS,Canavieiras,canavieiras
2906402,BA,CNW,Candeal,candeal
2906501,BA,CIS,Candeias,candeias
2906600,BA,,Candiba,candiba
2906709,BA,CDS,Cândido Sales,candido.sales
2906808,BA,CSO,Cansanção,cansancao
2906824,BA,CUS,Canudos,canudos
2906857,BA,CWG,Capela do Alto Alegre,capela.alto.alegre
2906873,BA,CCG,Capim Grosso,capim.grosso
2906899,BA,CIZ,Caraíbas,caraibas
2906907,BA,CRV,Caravelas,caravelas
2907004,BA,CSW,Cardeal da Silva,cardeal.silva
2907103,BA,CIN,Carinhanha,carinhanha
2907202,BA,CSV,Casa Nova,casa.nova
2907301,BA,CAV,Castro Alves,castro.alves
2907400,BA,CKY,Catolândia,catolandia
2907509,BA,CAU,Catu,catu
2907558,BA,CTF,Caturama,caturama
2907608,BA,CAL,Central,central
2907707,BA,CKH,Chorrochó,chorrocho
2907806,BA,CDT,Cícero Dantas,cicero.dantas
2907905,BA,CIP,Cipó,cipo
2908002,BA,COC,Coaraci,coaraci
2908101,BA,COX,Cocos,cocos
2908200,BA,CFA,Conceição da Feira,conceicao.feira
2908309,BA,CDL,Conceição do Almeida,conceicao.almeida
2908408,BA,CCC,Conceição do Coité,conceicao.coite
2908507,BA,CJP,Conceição do Jacuípe,conceicao.jacuipe
2908606,BA,CNX,Conde,conde
2908705,BA,CEU,Condeúba,condeuba
2908804,BA,CDC,Contendas do Sincorá,contendas.sincora
2908903,BA,CEI,Coração de Maria,coracao.maria
2909000,BA,CWS,Cordeiros,cordeiros
2909109,BA,CYB,Coribe,coribe
2909208,BA,CRJ,Coronel João Sá,coronel.joao.sa
2909307,BA,CTI,Correntina,correntina
2909406,BA,CGP,Cotegipe,cotegipe
2909505,BA,CVO,Cravolândia,cravolandia
2909604,BA,CSK,Crisópolis,crisopolis
2909703,BA,CKT,Cristópolis,cristopolis
2909802,BA,CZM,Cruz das Almas,cruz.almas
2909901,BA,CRX,Curaçá,curaca
2910008,BA,DMA,Dário Meira,dario.meira
2910057,BA,,Dias d'Ávila,dias.avila
2910107,BA,DBL,Dom Basílio,dom.basilio
2910206,BA,DDC,Dom Macedo Costa,dom.macedo.costa
2910305,BA,EMD,Elísio Medrado,elisio.medrado
2910404,BA,EZL,Encruzilhada,encruzilhada
2910503,BA,ERS,Entre Rios,entre.rios
2910602,BA,ESA,Esplanada,esplanada
2910701,BA,ECN,Euclides da Cunha,euclides.cunha
2910727,BA,EUS,Eunápolis,eunapolis
2910750,BA,FIA,Fátima,fatima
2910776,BA,FDM,Feira da Mata,feira.mata
2910800,BA,FSA,Feira de Santana,feira.santana
2910859,BA,FDA,Filadélfia,filadelfia
2910909,BA,FMV,Firmino Alves,firmino.alves
2911006,BA,FAL,Floresta Azul,floresta.azul
2911105,BA,FRP,Formosa do Rio Preto,formosa.rio.preto
2911204,BA,GDU,Gandu,gandu
2911253,BA,GVO,Gavião,gaviao
2911303,BA,GOU,Gentio do Ouro,gentio.ouro
2911402,BA,GLO,Glória,gloria
2911501,BA,GGG,Gongogi,gongogi
2911600,BA,GMG,Governador Mangabeira,governador.mangabeira
2911659,BA,GEU,Guajeru,guajeru
2911709,BA,GNB,Guanambi,guanambi
2911808,BA,GNG,Guaratinga,guaratinga
2911857,BA,,Heliópolis,heliopolis
2911907,BA,ICU,Iaçu,iacu
2912004,BA,ISC,Ibiassucê,ibiassuce
2912103,BA,ICR,Ibicaraí,ibicarai
2912202,BA,IIO,Ibicoara,ibicoara
2912301,BA,IBC,Ibicuí,ibicui
2912400,BA,IBB,Ibipeba,ibipeba
2912509,BA,IIT,Ibipitanga,ibipitanga
2912608,BA,IIQ,Ibiquera,ibiquera
2912707,BA,IIP,Ibirapitanga,ibirapitanga
2912806,BA,IBP,Ibirapuã,ibirapua
2912905,BA,IRT,Ibirataia,ibirataia
2913002,BA,IRK,Ibitiara,ibitiara
2913101,BA,IIY,Ibititá,ibitita
2913200,BA,IBM,Ibotirama,ibotirama
2913309,BA,ICH,Ichu,ichu
2913408,BA,IGO,Igaporã,igapora
2913457,BA,IGH,Igrapiúna,igrapiuna
2913507,BA,IUI,Iguaí,iguai
2913606,BA,ILH,Ilhéus,ilheus
2913705,BA,IHU,Inhambupe,inhambupe
2913804,BA,,Ipecaetá,ipecaeta
2913903,BA,IPW,Ipiaú,ipiau
2914000,BA,IPI,Ipirá,ipira
2914109,BA,IIX,Ipupiara,ipupiara
2914208,BA,IRJ,Irajuba,irajuba
2914307,BA,IMX,Iramaia,iramaia
2914406,BA,IRQ,Iraquara,iraquara
2914505,BA,IRX,Irará,irara
2914604,BA,IEE,Irecê,irece
2914653,BA,IBH,Itabela,itabela
2914703,BA,IEB,Itaberaba,itaberaba
2914802,BA,ITB,Itabuna,itabuna
2914901,BA,IRE,Itacaré,itacare
2915007,BA,IEW,Itaeté,itaete
2915106,BA,YGI,Itagi,itagi
2915205,BA,IGB,Itagibá,itagiba
2915304,BA,IMM,Itagimirim,itagimirim
2915353,BA,IGD,Itaguaçu da Bahia,itaguacu.bahia
2915403,BA,IJL,Itaju do Colônia,itaju.colonia
2915502,BA,IJP,Itajuípe,itajuipe
2915601,BA,IMJ,Itamaraju,itamaraju
2915700,BA,IMY,Itamari,itamari
2915809,BA,IAM,Itambé,itambe
2915908,BA,INR,Itanagra,itanagra
2916005,BA,IHM,Itanhém,itanhem
2916104,BA,IAP,Itaparica,itaparica
2916203,BA,YPE,Itapé,itape
2916302,BA,IEY,Itapebi,itapebi
2916401,BA,ING,Itapetinga,itapetinga
2916500,BA,IUW,Itapicuru,itapicuru
2916609,BA,ITT,Itapitanga,itapitanga
2916708,BA,IQA,Itaquara,itaquara
2916807,BA,IRM,Itarantim,itarantim
2916856,BA,ITF,Itatim,itatim
2916906,BA,IIC,Itiruçu,itirucu
2917003,BA,IIB,Itiúba,itiuba
2917102,BA,IRR,Itororó,itororo
2917201,BA,ICX,Ituaçu,ituacu
2917300,BA,,Ituberá,itubera
2917334,BA,IIJ,Iuiú,iuiu
2917359,BA,JBI,Jaborandi,jaborandi
2917409,BA,JCC,Jacaraci,jacaraci
2917508,BA,JBN,Jacobina,jacobina
2917607,BA,JGQ,Jaguaquara,jaguaquara
2917706,BA,JGA,Jaguarari,jaguarari
2917805,BA,JUP,Jaguaripe,jaguaripe
2917904,BA,JDI,Jandaíra,jandaira
2918001,BA,JEE,Jequié,jequie
2918100,BA,JRO,Jeremoabo,jeremoabo
2918209,BA,JIQ,Jiquiriçá,jiquirica
2918308,BA,JTN,Jitaúna,jitauna
2918357,BA,JDY,João Dourado,joao.dourado
2918407,BA,JUO,Juazeiro,juazeiro
2918456,BA,JUC,Jucuruçu,jucurucu
2918506,BA,JSS,Jussara,jussara
2918555,BA,JSI,Jussari,jussari
2918605,BA,,Jussiape,jussiape
2918704,BA,LFE,Lafaiete Coutinho,lafaiete.coutinho
2918753,BA,LRL,Lagoa Real,lagoa.real
2918803,BA,LAJ,Laje,laje
2918902,BA,LED,Lajedão,lajedao
2919009,BA,LEH,Lajedinho,lajedinho
2919058,BA,LTL,Lajedo do Tabocal,lajedo.tabocal
2919108,BA,LAR,Lamarão,lamarao
2919157,BA,LPO,Lapão,lapao
2919207,BA,LFS,Lauro de Freitas,lauro.freitas
2919306,BA,LCS,Lençóis,lencois
2919405,BA,LID,Licínio de Almeida,licinio.almeida
2919504,BA,,Livramento de Nossa Senhora,livramento.nossa.senhora
2919553,BA,,Luís Eduardo Magalhães,luis.eduardo.magalhaes
2919603,BA,MJU,Macajuba,macajuba
2919702,BA,MCR,Macarani,macarani
2919801,BA,MCB,Macaúbas,macaubas
2919900,BA,MUX,Macururé,macurure
2919926,BA,MDY,Madre de Deus,madre.deus
2919959,BA,MAY,Maetinga,maetinga
2920007,BA,MQQ,Maiquinique,maiquinique
2920106,BA,MRY,Mairi,mairi
2920205,BA,MLH,Malhada,malhada
2920304,BA,MDD,Malhada de Pedras,malhada.pedras
2920403,BA,MVO,Manoel Vitorino,manoel.vitorino
2920452,BA,MMD,Mansidão,mansidao
2920502,BA,MAS,Maracás,maracas
2920601,BA,MGP,Maragogipe,maragogipe
2920700,BA,MRU,Maraú,marau
2920809,BA,MNZ,Marcionílio Souza,marcionilio.souza
2920908,BA,MAE,Mascote,mascote
2921005,BA,MJO,Mata de São João,mata.sao.joao
2921054,BA,MTW,Matina,matina
2921104,BA,MSN,Medeiros Neto,medeiros.neto
2921203,BA,MGN,Miguel Calmon,miguel.calmon
2921302,BA,MLG,Milagres,milagres
2921401,BA,MIN,Mirangaba,mirangaba
2921450,BA,MRQ,Mirante,mirante
2921500,BA,MEO,Monte Santo,monte.santo
2921609,BA,MRP,Morpará,morpara
2921708,BA,MHU,Morro do Chapéu,morro.chapeu
2921807,BA,MTG,Mortugaba,mortugaba
2921906,BA,MCG,Mucugê,mucuge
2922003,BA,MUI,Mucuri,mucuri
2922052,BA,MUD,Mulungu do Morro,mulungu.morro
2922102,BA,MNO,Mundo Novo,mundo.novo
2922201,BA,MIZ,Muniz Ferreira,muniz.ferreira
2922250,BA,MSF,Muquém de São Francisco,muquem.sao.francisco
2922300,BA,MTI,Muritiba,muritiba
2922409,BA,MUU,Mutuípe,mutuipe
2922508,BA,NAE,Nazaré,nazare
2922607,BA,NIA,Nilo Peçanha,nilo.pecanha
2922656,BA,NTA,Nordestina,nordestina
2922706,BA,NCO,Nova Canaã,nova.canaa
2922730,BA,NFT,Nova Fátima,nova.fatima
2922755,BA,NIB,Nova Ibiá,nova.ibia
2922805,BA,NOI,Nova Itarana,nova.itarana
2922854,BA,NVC,Nova Redenção,nova.redencao
2922904,BA,NVO,Nova Soure,nova.soure
2923001,BA,NVV,Nova Viçosa,nova.vicosa
2923035,BA,NHZ,Novo Horizonte,novo.horizonte
2923050,BA,NTF,Novo Triunfo,novo.triunfo
2923100,BA,ONN,Olindina,olindina
2923209,BA,OJH,Oliveira dos Brejinhos,oliveira.brejinhos
2923308,BA,OUG,Ouriçangas,ouricangas
2923357,BA,OUL,Ourolândia,ourolandia
2923407,BA,PSD,Palmas de Monte Alto,palmas.monte.alto
2923506,BA,PLE,Palmeiras,palmeiras
2923605,BA,PMI,Paramirim,paramirim
2923704,BA,PRN,Paratinga,paratinga
2923803,BA,PGA,Paripiranga,paripiranga
2923902,BA,PSL,Pau Brasil,pau.brasil
2924009,BA,PAF,Paulo Afonso,paulo.afonso
2924058,BA,PPW,Pé de Serra,pe.serra
2924108,BA,PEK,Pedrão,pedrao
2924207,BA,,Pedro Alexandre,pedro.alexandre
2924306,BA,PYT,Piatã,piata
2924405,BA,,Pilão Arcado,pilao.arcado
2924504,BA,PDY,Pindaí,pindai
2924603,BA,PDC,Pindobaçu,pindobacu
2924652,BA,,Pintadas,pintadas
2924678,BA,PDQ,Piraí do Norte,pirai.norte
2924702,BA,PPK,Piripá,piripa
2924801,BA,PRI,Piritiba,piritiba
2924900,BA,PLY,Planaltino,planaltino
2925006,BA,PNL,Planalto,planalto
2925105,BA,PCE,Poções,pocoes
2925204,BA,PJC,Pojuca,pojuca
2925253,BA,PNF,Ponto Novo,ponto.novo
2925303,BA,PGU,Porto Seguro,porto.seguro
2925402,BA,POG,Potiraguá,potiragua
2925501,BA,PRD,Prado,prado
2925600,BA,PDN,Presidente Dutra,presidente.dutra
2925709,BA,PJQ,Presidente Jânio Quadros,presidente.janio.quadros
2925758,BA,PTQ,Presidente Tancredo Neves,presidente.tancredo.neves
2925808,BA,QES,Queimadas,queimadas
2925907,BA,QJG,Quijingue,quijingue
2925931,BA,QXR,Quixabeira,quixabeira
2925956,BA,RLO,Rafael Jambeiro,rafael.jambeiro
2926004,BA,REM,Remanso,remanso
2926103,BA,RRD,Retirolândia,retirolandia
2926202,BA,RHV,Riachão das Neves,riachao.neves
2926301,BA,RJP,Riachão do Jacuípe,riachao.jacuipe
2926400,BA,RHS,Riacho de Santana,riacho.santana
2926509,BA,RII,Ribeira do Amparo,ribeira.amparo
2926608,BA,,Ribeira do Pombal,ribeira.pombal
2926657,BA,RLR,Ribeirão do Largo,ribeirao.largo
2926707,BA,ROC,Rio de Contas,rio.contas
2926806,BA,RIT,Rio do Antônio,rio.antonio
2926905,BA,ROR,Rio do Pires,rio.pires
2927002,BA,ROL,Rio Real,rio.real
2927101,BA,RDE,Rodelas,rodelas
2927200,BA,RYB,Ruy Barbosa,ruy.barbosa
2927309,BA,SAD,Salinas da Margarida,salinas.margarida
2927408,BA,SDR,Salvador,salvador
2927507,BA,SNB,Santa Bárbara,santa.barbara
2927606,BA,SGY,Santa Brígida,santa.brigida
2927705,BA,SZB,Santa Cruz Cabrália,santa.cruz.cabralia
2927804,BA,SVT,Santa Cruz da Vitória,santa.cruz.vitoria
2927903,BA,SAT,Santa Inês,santa.ines
2928000,BA,SUZ,Santaluz,santaluz
2928059,BA,SUY,Santa Luzia,santa.luzia
2928109,BA,SMV,Santa Maria da Vitória,santa.maria.vitoria
2928208,BA,SNT,Santana,santana
2928307,BA,SXA,Santanópolis,santanopolis
2928406,BA,SRC,Santa Rita de Cássia,santa.rita.cassia
2928505,BA,SYN,Santa Teresinha,santa.teresinha
2928604,BA,SNA,Santo Amaro,santo.amaro
2928703,BA,,Santo Antônio de Jesus,santo.antonio.jesus
2928802,BA,SEV,Santo Estêvão,santo.estevao
2928901,BA,SSR,São Desidério,sao.desiderio
2928950,BA,SGQ,São Domingos,sao.domingos
2929008,BA,SFX,São Félix,sao.felix
2929057,BA,SFQ,São Félix do Coribe,sao.felix.coribe
2929107,BA,SFE,São Felipe,sao.felipe
2929206,BA,SFN,São Francisco do Conde,sao.francisco.conde
2929255,BA,SYK,São Gabriel,sao.gabriel
2929305,BA,SGC,São Gonçalo dos Campos,sao.goncalo.campos
2929354,BA,,São José da Vitória,sao.jose.vitoria
2929370,BA,SUJ,São José do Jacuípe,sao.jose.jacuipe
2929404,BA,SYG,São Miguel das Matas,sao.miguel.matas
2929503,BA,SSE,São Sebastião do Passé,sao.sebastiao.passe
2929602,BA,SEU,Sapeaçu,sapeacu
2929701,BA,STK,Sátiro Dias,satiro.dias
2929750,BA,SUF,Saubara,saubara
2929800,BA,SUX,Saúde,saude
2929909,BA,SEB,Seabra,seabra
2930006,BA,SLJ,Sebastião Laranjeiras,sebastiao.laranjeiras
2930105,BA,SBM,Senhor do Bonfim,senhor.bonfim
2930154,BA,SHF,Serra do Ramalho,serra.ramalho
2930204,BA,,Sento Sé,sento.se
2930303,BA,SDW,Serra Dourada,serra.dourada
2930402,BA,SXX,Serra Preta,serra.preta
2930501,BA,SEH,Serrinha,serrinha
2930600,BA,SEL,Serrolândia,serrolandia
2930709,BA,SMF,Simões Filho,simoes.filho
2930758,BA,,Sítio do Mato,sitio.mato
2930766,BA,SQI,Sítio do Quinto,sitio.quinto
2930774,BA,SHB,Sobradinho,sobradinho
2930808,BA,SUT,Souto Soares,souto.soares
2930907,BA,TBV,Tabocas do Brejo Velho,tabocas.brejo.velho
2931004,BA,THU,Tanhaçu,tanhacu
2931053,BA,TQO,Tanque Novo,tanque.novo
2931103,BA,TQH,Tanquinho,tanquinho
2931202,BA,TOA,Taperoá,taperoa
2931301,BA,TAP,Tapiramutá,tapiramuta
2931350,BA,TAF,Teixeira de Freitas,teixeira.freitas
2931400,BA,,Teodoro Sampaio,teodoro.sampaio
2931509,BA,TOF,Teofilândia,teofilandia
2931608,BA,TEN,Teolândia,teolandia
2931707,BA,TNV,Terra Nova,terra.nova
2931806,BA,TEL,Tremedal,tremedal
2931905,BA,TCN,Tucano,tucano
2932002,BA,UAU,Uauá,uaua
2932101,BA,UBR,Ubaíra,ubaira
2932200,BA,UIA,Ubaitaba,ubaitaba
2932309,BA,UAT,Ubatã,ubata
2932408,BA,UII,Uibaí,uibai
2932457,BA,UMS,Umburanas,umburanas
2932507,BA,WNA,Una,una
2932606,BA,UDI,Urandi,urandi
2932705,BA,UUU,Uruçuca,urucuca
2932804,BA,UTG,Utinga,utinga
2932903,BA,VEC,Valença,valenca
2933000,BA,VLE,Valente,valente
2933059,BA,VDA,Várzea da Roça,varzea.roca
2933109,BA,VZC,Várzea do Poço,varzea.poco
2933158,BA,VOA,Várzea Nova,varzea.nova
2933174,BA,VZO,Varzedo,varzedo
2933208,BA,VCZ,Vera Cruz,vera.cruz
2933257,BA,VEE,Vereda,vereda
2933307,BA,VCA,Vitória da Conquista,vitoria.conquista
2933406,BA,WGR,Wagner,wagner
2933455,BA,VNY,Wanderley,wanderley
2933505,BA,WGS,Wenceslau Guimarães,wenceslau.guimaraes
2933604,BA,XXQ,Xique-Xique,xique.xique
3100104,MG,ABD,Abadia dos Dourados,abadia.dourados
3100203,MG,AET,Abaeté,abaete
3100302,MG,,Abre Campo,abre.campo
3100401,MG,ACC,Acaiaca,acaiaca
3100500,MG,ACN,Açucena,acucena
3100609,MG,AUB,Água Boa,agua.boa
3100708,MG,ACO,Água Comprida,agua.comprida
3100807,MG,,Aguanil,aguanil
3100906,MG,AGF,Águas Formosas,aguas.formosas
3101003,MG,AUV,Águas Vermelhas,aguas.vermelhas
3101102,MG,AOR,Aimorés,aimores
3101201,MG,AUO,Aiuruoca,aiuruoca
3101300,MG,ALK,Alagoa,alagoa
3101409,MG,ALB,Albertina,albertina
3101508,MG,API,Além Paraíba,alem.paraiba
3101607,MG,AFN,Alfenas,alfenas
3101631,MG,,Alfredo Vasconcelos,alfredo.vasconcelos
3101706,MG,AMN,Almenara,almenara
3101805,MG,ALP,Alpercata,alpercata
3101904,MG,ALS,Alpinópolis,alpinopolis
3102001,MG,ALA,Alterosa,alterosa
3102050,MG,,Alto Caparaó,alto.caparao
3102100,MG,ADC,Alto Rio Doce,alto.rio.doce
3102209,MG,ALE,Alvarenga,alvarenga
3102308,MG,ALL,Alvinópolis,alvinopolis
3102407,MG,ADM,Alvorada de Minas,alvorada.minas
3102506,MG,AME,Amparo do Serra,amparo.serra
3102605,MG,ANA,Andradas,andradas
3102704,MG,CZP,Cachoeira de Pajeú,cachoeira.pajeu
3504008,SP,ASS,Assis,assis
3102803,MG,ADL,Andrelândia,andrelandia
3102852,MG,,Angelândia,angelandia
3102902,MG,AOO,Antônio Carlos,antonio.carlos
3103009,MG,ADS,Antônio Dias,antonio.dias
3103108,MG,APM,Antônio Prado de Minas,antonio.prado.minas
3103207,MG,ARY,Araçaí,aracai
3103306,MG,ACT,Aracitaba,aracitaba
3103405,MG,AUI,Araçuaí,aracuai
3103504,MG,ARI,Araguari,araguari
3103603,MG,ART,Arantina,arantina
3103702,MG,APN,Araponga,araponga
3103751,MG,,Araporã,arapora
3103801,MG,APW,Arapuá,arapua
3103900,MG,AJS,Araújos,araujos
3104007,MG,AXA,Araxá,araxa
3104106,MG,AEG,Arceburgo,arceburgo
3104205,MG,ACS,Arcos,arcos
3104304,MG,ADO,Areado,areado
3104403,MG,AIT,Argirita,argirita
3104452,MG,,Aricanduva,aricanduva
3104502,MG,AYN,Arinos,arinos
3104601,MG,AST,Astolfo Dutra,astolfo.dutra
3104700,MG,ATA,Ataléia,ataleia
3104809,MG,,Augusto de Lima,augusto.lima
3104908,MG,BAD,Baependi,baependi
3105004,MG,BLD,Baldim,baldim
3105103,MG,BBI,Bambuí,bambui
3105202,MG,BDR,Bandeira,bandeira
3105301,MG,BDL,Bandeira do Sul,bandeira.sul
3105400,MG,BCS,Barão de Cocais,barao.cocais
3105509,MG,BEO,Barão de Monte Alto,barao.monte.alto
3105608,MG,BCA,Barbacena,barbacena
3105707,MG,BGA,Barra Longa,barra.longa
3105905,MG,BSO,Barroso,barroso
3106002,MG,BVM,Bela Vista de Minas,bela.vista.minas
3106101,MG,BLB,Belmiro Braga,belmiro.braga
3106200,MG,BHE,Belo Horizonte,belo.horizonte
3106309,MG,BOT,Belo Oriente,belo.oriente
3106408,MG,BLL,Belo Vale,belo.vale
3106507,MG,BYL,Berilo,berilo
3106606,MG,BEI,Bertópolis,bertopolis
3106655,MG,,Berizal,berizal
3106705,MG,BET,Betim,betim
3106804,MG,BIF,Bias Fortes,bias.fortes
3106903,MG,BIS,Bicas,bicas
3107000,MG,BIQ,Biquinhas,biquinhas
3107109,MG,BOE,Boa Esperança,boa.esperanca
3107208,MG,BCD,Bocaina de Minas,bocaina.minas
3107307,MG,BCV,Bocaiúva,bocaiuva
3107406,MG,BDP,Bom Despacho,bom.despacho
3107505,MG,BJA,Bom Jardim de Minas,bom.jardim.minas
3107604,MG,BSN,Bom Jesus da Penha,bom.jesus.penha
3107703,MG,BUD,Bom Jesus do Amparo,bom.jesus.amparo
3107802,MG,BJG,Bom Jesus do Galho,bom.jesus.galho
3107901,MG,BRP,Bom Repouso,bom.repouso
3108008,MG,BMS,Bom Sucesso,bom.sucesso
3108107,MG,BFM,Bonfim,bonfim
3108206,MG,BFS,Bonfinópolis de Minas,bonfinopolis.minas
3108255,MG,,Bonito de Minas,bonito.minas
3108305,MG,BDM,Borda da Mata,borda.mata
3108404,MG,BHS,Botelhos,botelhos
3108503,MG,BIM,Botumirim,botumirim
3108552,MG,,Brasilândia de Minas,brasilandia.minas
3108602,MG,BMN,Brasília de Minas,brasilia.minas
3108701,MG,BSP,Brás Pires,bras.pires
3108800,MG,BAN,Braúnas,braunas
3108909,MG,,Brazópolis,brazopolis
3109006,MG,BMO,Brumadinho,brumadinho
3109105,MG,BBD,Bueno Brandão,bueno.brandao
3109204,MG,BUS,Buenópolis,buenopolis
3109253,MG,,Bugre,bugre
3109303,MG,BII,Buritis,buritis
3109402,MG,BTZ,Buritizeiro,buritizeiro
3109451,MG,,Cabeceira Grande,cabeceira.grande
3109501,MG,CBV,Cabo Verde,cabo.verde
3109600,MG,CHC,Cachoeira da Prata,cachoeira.prata
3109709,MG,CHS,Cachoeira de Minas,cachoeira.minas
3109808,MG,CHU,Cachoeira Dourada,cachoeira.dourada
3109907,MG,COP,Caetanópolis,caetanopolis
3110004,MG,CET,Caeté,caete
3110103,MG,CYK,Caiana,caiana
3110202,MG,CJY,Cajuri,cajuri
3110301,MG,CAD,Caldas,caldas
3110400,MG,CWM,Camacho,camacho
3110509,MG,CDU,Camanducaia,camanducaia
3110608,MG,CBI,Cambuí,cambui
3110707,MG,CAQ,Cambuquira,cambuquira
3110806,MG,CMN,Campanário,campanario
3110905,MG,CPH,Campanha,campanha
3111002,MG,CST,Campestre,campestre
3111101,MG,CVE,Campina Verde,campina.verde
3111150,MG,,Campo Azul,campo.azul
3111200,MG,CPO,Campo Belo,campo.belo
3111309,MG,CEO,Campo do Meio,campo.meio
3111408,MG,CFO,Campo Florido,campo.florido
3111507,MG,CMT,Campos Altos,campos.altos
3111606,MG,CPG,Campos Gerais,campos.gerais
3111705,MG,CWN,Canaã,canaa
3111804,MG,COI,Canápolis,canapolis
3111903,MG,CVD,Cana Verde,cana.verde
3112000,MG,CWA,Candeias,candeias
3112059,MG,,Cantagalo,cantagalo
3112109,MG,CXP,Caparaó,caparao
3112208,MG,CEV,Capela Nova,capela.nova
3112307,MG,CLH,Capelinha,capelinha
3112406,MG,CPT,Capetinga,capetinga
3112505,MG,CBN,Capim Branco,capim.branco
3112604,MG,CNS,Capinópolis,capinopolis
3112653,MG,,Capitão Andrade,capitao.andrade
3112703,MG,CTE,Capitão Enéas,capitao.eneas
3112802,MG,CLX,Capitólio,capitolio
3112901,MG,CYA,Caputira,caputira
3113008,MG,CRY,Caraí,carai
3113107,MG,CKI,Caranaíba,caranaiba
3113206,MG,CRD,Carandaí,carandai
3113305,MG,CRL,Carangola,carangola
3113404,MG,CGA,Caratinga,caratinga
3113503,MG,CKB,Carbonita,carbonita
3113602,MG,CEC,Careaçu,careacu
3113701,MG,CCH,Carlos Chagas,carlos.chagas
3113800,MG,CKS,Carmésia,carmesia
3113909,MG,CHO,Carmo da Cachoeira,carmo.cachoeira
3114006,MG,COM,Carmo da Mata,carmo.mata
3114105,MG,CAE,Carmo de Minas,carmo.minas
3114204,MG,CCU,Carmo do Cajuru,carmo.cajuru
3114303,MG,CMI,Carmo do Paranaíba,carmo.paranaiba
3114402,MG,CRC,Carmo do Rio Claro,carmo.rio.claro
3114501,MG,CRM,Carmópolis de Minas,carmopolis.minas
3114550,MG,,Carneirinho,carneirinho
3114600,MG,CKC,Carrancas,carrancas
3114709,MG,CVY,Carvalhópolis,carvalhopolis
3114808,MG,CVX,Carvalhos,carvalhos
3114907,MG,CSG,Casa Grande,casa.grande
3115003,MG,CSH,Cascalho Rico,cascalho.rico
3115102,MG,CSA,Cássia,cassia
3115201,MG,CSY,Conceição da Barra de Minas,conceicao.barra.minas
3115300,MG,CGS,Cataguases,cataguases
3115359,MG,,Catas Altas,catas.altas
3115409,MG,CXO,Catas Altas da Noruega,catas.altas.noruega
3115458,MG,,Catuji,catuji
3115474,MG,,Catuti,catuti
3115508,MG,CAX,Caxambu,caxambu
3115607,MG,CRK,Cedro do Abaeté,cedro.abaete
3115706,MG,CTR,Central de Minas,central.minas
3115805,MG,CNN,Centralina,centralina
3115904,MG,CWC,Chácara,chacara
3116001,MG,CHW,Chalé,chale
3116100,MG,CWT,Chapada do Norte,chapada.norte
3116159,MG,,Chapada Gaúcha,chapada.gaucha
3116209,MG,CYD,Chiador,chiador
3116308,MG,CTK,Cipotânea,cipotanea
3116407,MG,CVK,Claraval,claraval
3116506,MG,CLP,Claro dos Poções,claro.pocoes
3116605,MG,CLU,Cláudio,claudio
3116704,MG,COB,Coimbra,coimbra
3116803,MG,CUX,Coluna,coluna
3116902,MG,CKD,Comendador Gomes,comendador.gomes
3117009,MG,COY,Comercinho,comercinho
3117108,MG,CCP,Conceição da Aparecida,conceicao.aparecida
3117207,MG,CEP,Conceição das Pedras,conceicao.pedras
3117306,MG,CLS,Conceição das Alagoas,conceicao.alagoas
3117405,MG,,Conceição de Ipanema,conceicao.ipanema
3117504,MG,CMD,Conceição do Mato Dentro,conceicao.mato.dentro
3117603,MG,CWP,Conceição do Pará,conceicao.para
3117702,MG,CVR,Conceição do Rio Verde,conceicao.rio.verde
3117801,MG,CNC,Conceição dos Ouros,conceicao.ouros
